"","V1","V2"
"137",32.4049037427868,-90.4931340983274
"138",-11.1023821727151,43.1665728287732
"139",35.6613545395178,-66.3856118580488
"140",81.2684139175335,-6.81474576725949
"141",29.1506458370943,-75.2763714060839
"142",-48.098962180694,83.7394285347407
"143",-33.7225517795305,70.9556976717825
"144",26.0221988382658,-12.779309305717
"145",81.49667466892,54.688471367557
"146",32.5860216986977,-39.9072898170472
"147",-77.8499537069082,62.4130194098486
"148",44.9362389971985,-20.4798069050235
"149",-76.2633728655652,-55.9052684228699
"150",11.0696028992368,-18.9829362231621
"151",20.6724469652053,-29.7450688949571
"152",23.3083971764194,-77.2662158694281
"153",-11.1643243149089,39.6343496525473
"154",29.4781181168119,18.7346712708694
"155",87.7364257572078,63.9531391994945
"156",-7.83294489366165,-11.5566308616376
"157",-89.0819746634785,-39.958973426382
"158",27.6029777505791,-92.0533003175788
"159",-90.6095093817057,-29.6207430709017
"160",5.6225484304871,-47.5327882193727
"161",21.7360903461638,-35.9751257720936
"162",-14.1257513417371,23.8909401965853
"163",19.1772583258181,59.4645541996798
"164",16.1382449643695,46.7351853373803
"165",-2.05015598837355,-62.1451409809604
"166",-79.5796203527881,-22.3631761917938
"167",43.2071549093936,-70.0973626860841
"168",24.7493110344467,-71.0166712778698
"169",43.8578796541986,-30.0410520766732
"170",76.0697649966395,3.94795076963276
"171",15.874432706671,-37.0401716530551
"172",-0.702663468870268,-38.1598830170144
"173",-30.0853692515504,65.1924807590785
"174",26.4129070940351,-60.9113924391408
"175",-7.57070355859606,7.96814764388065
"176",-30.6352310957958,51.7948421063896
"177",28.3566501779291,-87.5385039088006
"178",12.1519608325518,53.5770114817835
"179",-49.3220982607279,86.6250536532318
"180",30.985447232401,-62.4279754448106
"181",-38.3716927947214,49.9480537154858
"182",5.13469178373318,40.9337094727374
"183",-69.5954595332313,-63.9008470302812
"184",77.2576405960588,7.2166948675532
"185",-32.5427003407752,45.9920045598515
"186",70.6695311123371,11.4141434765854
"187",-78.5515751864564,59.1582837654209
"188",22.6413243644937,-1.74214971640044
"189",71.3197554194912,24.3181103687989
"190",94.9877714083738,-8.3958676370916
"191",-78.1844420881967,-47.8646702174308
"192",-84.4459947785605,-23.4203002703917
"193",-72.4957635962036,-19.8107799655855
"194",-47.6880689737485,72.1778694879757
"195",36.6336210334952,-88.1932366876975
"196",46.1211283539411,-6.74024420806425
"197",-27.9221202884536,54.6485977123681
"198",28.0277240251124,-40.4906666075345
"199",-96.6380222634713,-10.1913500704729
"200",36.8631003137644,-59.7230754996854
"201",15.4573198363039,-29.3923254282478
"202",-70.9368393603602,-22.8376977221293
"203",26.5855388535625,-53.3536558795737
"204",11.9300897303131,-33.1541313813787
"205",-74.4875119870775,-58.7541250576009
"206",-2.5833498596224,-32.4433899388854
"207",-73.2794898668027,-47.7307993411022
"208",-40.1075654226692,74.0375522086301
"209",-42.9093720255947,75.9635653743983
"210",-6.13077511837339,-28.6014062774896
"211",27.8429987439173,-9.84394255160231
"212",3.84704266551437,-5.76730963038437
"213",-94.3617505040019,-17.1160116369816
"214",83.9237827818218,27.9976463949259
"215",13.0705605127635,-24.8826899471416
"216",-0.629975070212578,-65.3282561688794
"217",-95.3174282485064,2.24639202532462
"218",44.7751945810942,-24.072962047491
"219",-77.1947136798635,-42.3716067130711
"220",89.6034917115534,-8.70476276642606
"221",-62.5240350378867,52.8613087829422
"222",-9.73632548080266,-7.97862126085122
"223",-81.3860668772386,-41.7362495541587
